S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S30;S31;S32;S33;S34;S35;S36;S37;S38;S39;S40;S41;S42;S43;S44;S45;S46
7.506841070256782;3.314299891771904;8.710827708924185;6.356691472515301;4.356691472515301;4.356691472515301;4.356691472515301;14.795501128291065;3.911624499105717;2.706974645383732;3.0127101703534227;9.509789504932128;6.356691472515301;23.083020506786383;10.027865081966809;11.53204484426183;11.53204484426183;6.869635693362824;4.356691472515301;4.356691472515301;4.356691472515301;14.795501128291065;3.911624499105717;2.706974645383732;3.0127101703534227;9.509789504932128;6.356691472515301;23.083020506786383;10.027865081966809;11.53204484426183;11.53204484426183;6.869635693362824;4.356691472515301;4.356691472515301;4.356691472515301;14.795501128291065;3.911624499105717;2.706974645383732;3.0127101703534227;9.509789504932128;6.356691472515301;23.083020506786383;10.027865081966809;11.53204484426183;11.53204484426183;6.869635693362824
7.7978360474633;5.440565559232561;5.81871056026432;6.001805654531769;4.001805654531769;4.001805654531769;4.001805654531769;5.120458493260443;2.280303905384086;2.561558508355618;2.706974645383732;8.403999814035217;6.001805654531769;8.403999814035217;10.403723197567016;11.964281677202068;11.964281677202068;7.416451832655545;4.001805654531769;4.001805654531769;4.001805654531769;5.120458493260443;2.280303905384086;2.561558508355618;2.706974645383732;8.403999814035217;6.001805654531769;8.403999814035217;10.403723197567016;11.964281677202068;11.964281677202068;7.416451832655545;4.001805654531769;4.001805654531769;4.001805654531769;5.120458493260443;2.280303905384086;2.561558508355618;2.706974645383732;8.403999814035217;6.001805654531769;8.403999814035217;10.403723197567016;11.964281677202068;11.964281677202068;7.416451832655545
7.019559584801675;4.6839065917312706;8.777494551361896;7.757252531716846;5.757252531716846;5.757252531716846;5.757252531716846;2.280303905384086;3.1111257824815266;4.30277989246527;2.706974645383732;11.41390838532318;7.757252531716846;13.125994643121656;7.242277918949653;7.242277918949653;18.05288537901656;6.464557215855921;5.757252531716846;5.757252531716846;5.757252531716846;2.280303905384086;3.1111257824815266;4.30277989246527;2.706974645383732;11.41390838532318;7.757252531716846;13.125994643121656;7.242277918949653;7.242277918949653;18.05288537901656;6.464557215855921;5.757252531716846;5.757252531716846;5.757252531716846;2.280303905384086;3.1111257824815266;4.30277989246527;2.706974645383732;11.41390838532318;7.757252531716846;13.125994643121656;7.242277918949653;7.242277918949653;18.05288537901656;6.464557215855921
7.9310525774033565;5.860160322372107;9.298229201528788;7.920432691507895;5.920432691507895;5.920432691507895;5.920432691507895;3.0127101703534227;4.3371567575887084;2.434485836975119;2.706974645383732;8.458271572909213;7.920432691507895;8.458271572909213;8.797730273782555;8.797730273782555;8.797730273782555;7.895060488837879;5.920432691507895;5.920432691507895;5.920432691507895;3.0127101703534227;4.3371567575887084;2.434485836975119;2.706974645383732;8.458271572909213;7.920432691507895;8.458271572909213;8.797730273782555;8.797730273782555;8.797730273782555;7.895060488837879;5.920432691507895;5.920432691507895;5.920432691507895;3.0127101703534227;4.3371567575887084;2.434485836975119;2.706974645383732;8.458271572909213;7.920432691507895;8.458271572909213;8.797730273782555;8.797730273782555;8.797730273782555;7.895060488837879
8.881998053125113;7.244904168409796;6.836388797507126;7.704122536332876;5.704122536332876;5.704122536332876;5.704122536332876;11.661455516758313;5.120458493260443;2.434485836975119;2.280303905384086;10.845856789288153;7.704122536332876;12.472735307681374;9.281096622005752;9.281096622005752;9.281096622005752;8.05432376878572;5.704122536332876;5.704122536332876;5.704122536332876;11.661455516758313;5.120458493260443;2.434485836975119;2.280303905384086;10.845856789288153;7.704122536332876;12.472735307681374;9.281096622005752;9.281096622005752;9.281096622005752;8.05432376878572;5.704122536332876;5.704122536332876;5.704122536332876;11.661455516758313;5.120458493260443;2.434485836975119;2.280303905384086;10.845856789288153;7.704122536332876;12.472735307681374;9.281096622005752;9.281096622005752;9.281096622005752;8.05432376878572
8.191682903723564;6.037005920080425;7.949890463417836;6.378482500171985;4.378482500171985;4.378482500171985;4.378482500171985;3.2698075083556173;9.236439076365272;4.3371567575887084;3.1111257824815266;14.771481062418268;6.378482500171985;7.64651922467441;9.310440375337617;9.310440375337617;20.88672778230688;7.018462541416158;4.378482500171985;4.378482500171985;4.378482500171985;3.2698075083556173;9.236439076365272;4.3371567575887084;3.1111257824815266;14.771481062418268;6.378482500171985;7.64651922467441;9.310440375337617;9.310440375337617;20.88672778230688;7.018462541416158;4.378482500171985;4.378482500171985;4.378482500171985;3.2698075083556173;9.236439076365272;4.3371567575887084;3.1111257824815266;14.771481062418268;6.378482500171985;7.64651922467441;9.310440375337617;9.310440375337617;20.88672778230688;7.018462541416158
7.202340676197245;6.436325016387448;7.722969390967245;6.702369473686667;4.702369473686667;4.702369473686667;14.335255373493087;3.9941204736866673;8.769885160969846;14.335255373493087;5.867659928937428;7.867659928937428;6.702369473686667;7.867659928937428;10.769885160969846;12.385367935115324;12.385367935115324;7.545444336668579;4.702369473686667;4.702369473686667;14.335255373493087;3.9941204736866673;8.769885160969846;14.335255373493087;5.867659928937428;7.867659928937428;6.702369473686667;7.867659928937428;10.769885160969846;12.385367935115324;12.385367935115324;7.545444336668579;4.702369473686667;4.702369473686667;14.335255373493087;3.9941204736866673;8.769885160969846;14.335255373493087;5.867659928937428;7.867659928937428;6.702369473686667;7.867659928937428;10.769885160969846;12.385367935115324;12.385367935115324;7.545444336668579
8.906503770326946;6.466631938636766;8.494663857510444;3.579827411475108;1.579827411475108;1.579827411475108;1.579827411475108;0.8715784114751082;9.425565132659417;1.579827411475108;8.94690327826991;10.94690327826991;3.579827411475108;12.588938770010394;11.425565132659417;13.139399902558328;13.139399902558328;4.998024852466183;1.579827411475108;1.579827411475108;1.579827411475108;0.8715784114751082;9.425565132659417;1.579827411475108;8.94690327826991;10.94690327826991;3.579827411475108;12.588938770010394;11.425565132659417;13.139399902558328;13.139399902558328;4.998024852466183;1.579827411475108;1.579827411475108;1.579827411475108;0.8715784114751082;9.425565132659417;1.579827411475108;8.94690327826991;10.94690327826991;3.579827411475108;12.588938770010394;11.425565132659417;13.139399902558328;13.139399902558328;4.998024852466183
9.30088755248426;9.207285476324916;8.048732818153052;5.755032942729333;3.755032942729332;3.755032942729332;3.755032942729332;3.0467839427293324;8.087368390414095;3.755032942729332;5.715797405844479;14.25057306962979;5.755032942729333;7.715797405844479;10.087368390414095;11.600473648976209;11.600473648976209;12.820678125059327;3.755032942729332;3.755032942729332;3.755032942729332;3.0467839427293324;8.087368390414095;3.755032942729332;5.715797405844479;14.25057306962979;5.755032942729333;7.715797405844479;10.087368390414095;11.600473648976209;11.600473648976209;12.820678125059327;3.755032942729332;3.755032942729332;3.755032942729332;3.0467839427293324;8.087368390414095;3.755032942729332;5.715797405844479;14.25057306962979;5.755032942729333;7.715797405844479;10.087368390414095;11.600473648976209;11.600473648976209;12.820678125059327
8.058756425562676;8.00597311186564;7.97186958146688;6.486048173420815;4.486048173420815;4.486048173420815;4.486048173420815;3.7777991734208154;6.2230141044479135;4.486048173420815;5.460937973452277;7.460937973452277;6.486048173420815;7.460937973452277;8.223014104447913;8.223014104447913;8.223014104447913;4.508678178882018;4.486048173420815;4.486048173420815;4.486048173420815;3.7777991734208154;6.2230141044479135;4.486048173420815;5.460937973452277;7.460937973452277;6.486048173420815;7.460937973452277;8.223014104447913;8.223014104447913;8.223014104447913;4.508678178882018;4.486048173420815;4.486048173420815;4.486048173420815;3.7777991734208154;6.2230141044479135;4.486048173420815;5.460937973452277;7.460937973452277;6.486048173420815;7.460937973452277;8.223014104447913;8.223014104447913;8.223014104447913;4.508678178882018
6.550591703548995;6.907185159805932;8.439742628775779;7.8308153314380124;5.8308153314380124;5.8308153314380124;5.8308153314380124;5.122566331438013;5.640696745816629;5.8308153314380124;8.437073883619192;10.437073883619192;7.8308153314380124;12.00263496616207;7.640696745816629;7.640696745816629;7.640696745816629;4.556958469088578;5.8308153314380124;5.8308153314380124;5.8308153314380124;5.122566331438013;5.640696745816629;5.8308153314380124;8.437073883619192;10.437073883619192;7.8308153314380124;12.00263496616207;7.640696745816629;7.640696745816629;7.640696745816629;4.556958469088578;5.8308153314380124;5.8308153314380124;5.8308153314380124;5.122566331438013;5.640696745816629;5.8308153314380124;8.437073883619192;10.437073883619192;7.8308153314380124;12.00263496616207;7.640696745816629;7.640696745816629;7.640696745816629;4.556958469088578
6.338084244225005;6.759552972355465;10.864497677680273;8.562757544612692;6.562757544612692;6.562757544612692;6.562757544612692;5.854508544612692;6.495048662520946;6.562757544612692;6.781247922897061;8.78124792289706;8.562757544612692;8.78124792289706;8.495048662520947;8.495048662520947;8.495048662520947;11.65145259385456;6.562757544612692;6.562757544612692;6.562757544612692;5.854508544612692;6.495048662520946;6.562757544612692;6.781247922897061;8.78124792289706;8.562757544612692;8.78124792289706;8.495048662520947;8.495048662520947;8.495048662520947;11.65145259385456;6.562757544612692;6.562757544612692;6.562757544612692;5.854508544612692;6.495048662520946;6.562757544612692;6.781247922897061;8.78124792289706;8.562757544612692;8.78124792289706;8.495048662520947;8.495048662520947;8.495048662520947;11.65145259385456
8.592823557963694;5.676832930108793;10.070813070018628;9.280673823266673;13.42149152071124;7.280673823266673;7.280673823266673;6.572424823266673;7.760701527513044;7.280673823266673;4.842384661275042;6.842384661275042;9.280673823266673;15.238954992245958;9.760701527513044;9.760701527513044;9.760701527513044;6.839744625741455;13.42149152071124;7.280673823266673;7.280673823266673;6.572424823266673;7.760701527513044;7.280673823266673;4.842384661275042;6.842384661275042;9.280673823266673;15.238954992245958;9.760701527513044;9.760701527513044;9.760701527513044;6.839744625741455;13.42149152071124;7.280673823266673;7.280673823266673;6.572424823266673;7.760701527513044;7.280673823266673;4.842384661275042;6.842384661275042;9.280673823266673;15.238954992245958;9.760701527513044;9.760701527513044;9.760701527513044;6.839744625741455
8.16924480379054;5.943775881935403;8.079761773050464;6.916028055953883;4.916028055953883;4.916028055953883;4.916028055953883;4.207779055953883;6.774356299051657;4.916028055953883;5.2709474451062395;7.27094744510624;6.916028055953883;7.27094744510624;14.700629416622052;8.774356299051657;8.774356299051657;6.230212289442318;4.916028055953883;4.916028055953883;4.916028055953883;4.207779055953883;6.774356299051657;4.916028055953883;5.2709474451062395;7.27094744510624;6.916028055953883;7.27094744510624;14.700629416622052;8.774356299051657;8.774356299051657;6.230212289442318;4.916028055953883;4.916028055953883;4.916028055953883;4.207779055953883;6.774356299051657;4.916028055953883;5.2709474451062395;7.27094744510624;6.916028055953883;7.27094744510624;14.700629416622052;8.774356299051657;8.774356299051657;6.230212289442318
8.846792111438798;4.103306056440187;8.144914766732098;6.532732015402509;4.532732015402509;4.532732015402509;4.532732015402509;3.824483015402509;12.27665481364459;4.532732015402509;6.9015597270318505;8.90155972703185;6.532732015402509;8.90155972703185;7.36715481081871;7.36715481081871;16.41815303569128;6.214328243852414;4.532732015402509;4.532732015402509;4.532732015402509;3.824483015402509;12.27665481364459;4.532732015402509;6.9015597270318505;8.90155972703185;6.532732015402509;8.90155972703185;7.36715481081871;7.36715481081871;16.41815303569128;6.214328243852414;4.532732015402509;4.532732015402509;4.532732015402509;3.824483015402509;12.27665481364459;4.532732015402509;6.9015597270318505;8.90155972703185;6.532732015402509;8.90155972703185;7.36715481081871;7.36715481081871;16.41815303569128;6.214328243852414
8.445635266538304;4.963872827720289;8.699410822870295;6.050273697232068;4.050273697232068;4.050273697232068;4.050273697232068;3.342024697232068;4.972291964961083;4.050273697232068;12.506666261181127;8.014788912191005;6.050273697232068;8.014788912191005;6.972291964961083;6.972291964961083;6.972291964961083;7.050925230680142;4.050273697232068;4.050273697232068;4.050273697232068;3.342024697232068;4.972291964961083;4.050273697232068;12.506666261181127;8.014788912191005;6.050273697232068;8.014788912191005;6.972291964961083;6.972291964961083;6.972291964961083;7.050925230680142;4.050273697232068;4.050273697232068;4.050273697232068;3.342024697232068;4.972291964961083;4.050273697232068;12.506666261181127;8.014788912191005;6.050273697232068;8.014788912191005;6.972291964961083;6.972291964961083;6.972291964961083;7.050925230680142
7.067358453192783;3.2491230258473376;8.947385681805446;6.321381663774719;4.321381663774719;4.321381663774719;4.321381663774719;3.6131326637747194;7.4385776228961085;4.321381663774719;6.05150297275133;15.792408950473202;6.321381663774719;8.05150297275133;16.345520065614686;17.94041574261251;9.438577622896108;7.928726133276276;4.321381663774719;4.321381663774719;4.321381663774719;3.6131326637747194;7.4385776228961085;4.321381663774719;6.05150297275133;15.792408950473202;6.321381663774719;8.05150297275133;16.345520065614686;17.94041574261251;9.438577622896108;7.928726133276276;4.321381663774719;4.321381663774719;4.321381663774719;3.6131326637747194;7.4385776228961085;4.321381663774719;6.05150297275133;15.792408950473202;6.321381663774719;8.05150297275133;16.345520065614686;17.94041574261251;9.438577622896108;7.928726133276276
6.8350507931880555;5.494920089187233;8.688452126531763;5.000505914197461;3.0005059141974613;3.0005059141974613;3.0005059141974613;2.292256914197462;6.83174544121173;3.0005059141974613;5.882391181669729;7.882391181669729;5.000505914197461;15.841383810012047;8.83174544121173;8.83174544121173;8.83174544121173;7.858448313844806;3.0005059141974613;3.0005059141974613;3.0005059141974613;2.292256914197462;6.83174544121173;3.0005059141974613;5.882391181669729;7.882391181669729;5.000505914197461;15.841383810012047;8.83174544121173;8.83174544121173;8.83174544121173;7.858448313844806;3.0005059141974613;3.0005059141974613;3.0005059141974613;2.292256914197462;6.83174544121173;3.0005059141974613;5.882391181669729;7.882391181669729;5.000505914197461;15.841383810012047;8.83174544121173;8.83174544121173;8.83174544121173;7.858448313844806
7.035002741556148;3.716185773404783;9.752086108617076;4.764079092139814;2.7640790921398137;9.830854103263988;8.7052803279289;9.12260510326399;7.292552215020438;8.7052803279289;6.432042795534056;8.432042795534056;13.605482218753584;20.80111816062588;9.292552215020438;9.292552215020438;9.292552215020438;6.366716783893377;2.7640790921398137;9.830854103263988;8.7052803279289;9.12260510326399;7.292552215020438;8.7052803279289;6.432042795534056;8.432042795534056;13.605482218753584;20.80111816062588;9.292552215020438;9.292552215020438;9.292552215020438;6.366716783893377;2.7640790921398137;9.830854103263988;8.7052803279289;9.12260510326399;7.292552215020438;8.7052803279289;6.432042795534056;8.432042795534056;13.605482218753584;20.80111816062588;9.292552215020438;9.292552215020438;9.292552215020438;6.366716783893377
8.520954013110043;5.051216683408555;8.124534151329748;5.473677349384234;3.473677349384234;3.473677349384234;3.473677349384234;2.7654283493842344;9.478839776983635;3.473677349384234;2.935904950132043;4.935904950132043;5.473677349384234;4.935904950132043;11.478839776983635;13.20066574353118;13.20066574353118;9.07477831238167;3.473677349384234;3.473677349384234;3.473677349384234;2.7654283493842344;9.478839776983635;3.473677349384234;2.935904950132043;4.935904950132043;5.473677349384234;4.935904950132043;11.478839776983635;13.20066574353118;13.20066574353118;9.07477831238167;3.473677349384234;3.473677349384234;3.473677349384234;2.7654283493842344;9.478839776983635;3.473677349384234;2.935904950132043;4.935904950132043;5.473677349384234;4.935904950132043;11.478839776983635;13.20066574353118;13.20066574353118;9.07477831238167
7.140966748407218;7.071822476944989;8.863261769464405;6.094901973710139;4.094901973710139;4.094901973710139;4.094901973710139;3.38665297371014;5.039209970301634;4.094901973710139;5.19515625303199;7.19515625303199;6.094901973710139;7.19515625303199;7.039209970301634;7.039209970301634;7.039209970301634;8.544260703111242;4.094901973710139;4.094901973710139;4.094901973710139;3.38665297371014;5.039209970301634;4.094901973710139;5.19515625303199;7.19515625303199;6.094901973710139;7.19515625303199;7.039209970301634;7.039209970301634;7.039209970301634;8.544260703111242;4.094901973710139;4.094901973710139;4.094901973710139;3.38665297371014;5.039209970301634;4.094901973710139;5.19515625303199;7.19515625303199;6.094901973710139;7.19515625303199;7.039209970301634;7.039209970301634;7.039209970301634;8.544260703111242
8.53795333669563;6.546723380012195;5.758277520553789;4.638234501247023;2.6382345012470236;2.6382345012470236;2.6382345012470236;1.9299855012470235;8.52778485630784;2.6382345012470236;2.425699672923159;4.425699672923159;4.638234501247023;4.425699672923159;10.52778485630784;12.106952584754014;12.106952584754014;9.086324667942332;2.6382345012470236;2.6382345012470236;2.6382345012470236;1.9299855012470235;8.52778485630784;2.6382345012470236;2.425699672923159;4.425699672923159;4.638234501247023;4.425699672923159;10.52778485630784;12.106952584754014;12.106952584754014;9.086324667942332;2.6382345012470236;2.6382345012470236;2.6382345012470236;1.9299855012470235;8.52778485630784;2.6382345012470236;2.425699672923159;4.425699672923159;4.638234501247023;4.425699672923159;10.52778485630784;12.106952584754014;12.106952584754014;9.086324667942332
9.849986409600133;7.460050070761133;4.630012844251423;6.952815564775787;4.952815564775787;4.952815564775787;4.952815564775787;4.244566564775788;7.4489089614064685;4.952815564775787;4.242511335591207;6.242511335591207;6.952815564775787;6.242511335591207;17.232215462989707;9.448908961406469;9.448908961406469;8.356584518221648;4.952815564775787;4.952815564775787;4.952815564775787;4.244566564775788;7.4489089614064685;4.952815564775787;4.242511335591207;6.242511335591207;6.952815564775787;6.242511335591207;17.232215462989707;9.448908961406469;9.448908961406469;8.356584518221648;4.952815564775787;4.952815564775787;4.952815564775787;4.244566564775788;7.4489089614064685;4.952815564775787;4.242511335591207;6.242511335591207;6.952815564775787;6.242511335591207;17.232215462989707;9.448908961406469;9.448908961406469;8.356584518221648
8.97664648570708;7.689993335465924;7.796434616570451;6.106613243823165;10.247430941267732;4.106613243823165;4.106613243823165;3.3983642438231643;5.051512662915188;4.106613243823165;5.075528254662746;7.075528254662746;6.106613243823165;7.075528254662746;7.051512662915188;7.051512662915188;7.051512662915188;10.706161789105009;10.247430941267732;4.106613243823165;4.106613243823165;3.3983642438231643;5.051512662915188;4.106613243823165;5.075528254662746;7.075528254662746;6.106613243823165;7.075528254662746;7.051512662915188;7.051512662915188;7.051512662915188;10.706161789105009;10.247430941267732;4.106613243823165;4.106613243823165;3.3983642438231643;5.051512662915188;4.106613243823165;5.075528254662746;7.075528254662746;6.106613243823165;7.075528254662746;7.051512662915188;7.051512662915188;7.051512662915188;10.706161789105009
8.043514474133664;4.067317074175564;7.6884178768667715;6.833801077921994;4.833801077921994;4.833801077921994;12.517289532003195;4.125552077921995;5.820897422428763;12.517289532003195;6.3327352928709875;8.332735292870987;6.833801077921994;8.332735292870987;7.820897422428763;7.820897422428763;7.820897422428763;11.178286926674229;4.833801077921994;4.833801077921994;12.517289532003195;4.125552077921995;5.820897422428763;12.517289532003195;6.3327352928709875;8.332735292870987;6.833801077921994;8.332735292870987;7.820897422428763;7.820897422428763;7.820897422428763;11.178286926674229;4.833801077921994;4.833801077921994;12.517289532003195;4.125552077921995;5.820897422428763;12.517289532003195;6.3327352928709875;8.332735292870987;6.833801077921994;8.332735292870987;7.820897422428763;7.820897422428763;7.820897422428763;11.178286926674229
8.115061413102946;6.6510912118587155;6.112420544536408;5.757553665208039;3.757553665208039;9.804083306569837;3.757553665208039;9.095834306569834;4.976287204369012;3.757553665208039;4.138642538870695;6.138642538870695;13.574695802555311;6.138642538870695;6.976287204369012;6.976287204369012;6.976287204369012;9.88834772850756;3.757553665208039;9.804083306569837;3.757553665208039;9.095834306569834;4.976287204369012;3.757553665208039;4.138642538870695;6.138642538870695;13.574695802555311;6.138642538870695;6.976287204369012;6.976287204369012;6.976287204369012;9.88834772850756;3.757553665208039;9.804083306569837;3.757553665208039;9.095834306569834;4.976287204369012;3.757553665208039;4.138642538870695;6.138642538870695;13.574695802555311;6.138642538870695;6.976287204369012;6.976287204369012;6.976287204369012;9.88834772850756
7.024694636399008;7.224758855317339;7.912188573879336;6.798087370523679;4.798087370523679;4.798087370523679;12.581229805424575;4.089838370523679;13.110432642948885;12.581229805424575;4.890601279177229;6.890601279177229;6.798087370523679;15.294404102833472;7.776110886561968;7.776110886561968;17.376997539391215;9.633355295556951;4.798087370523679;4.798087370523679;12.581229805424575;4.089838370523679;13.110432642948885;12.581229805424575;4.890601279177229;6.890601279177229;6.798087370523679;15.294404102833472;7.776110886561968;7.776110886561968;17.376997539391215;9.633355295556951;4.798087370523679;4.798087370523679;12.581229805424575;4.089838370523679;13.110432642948885;12.581229805424575;4.890601279177229;6.890601279177229;6.798087370523679;15.294404102833472;7.776110886561968;7.776110886561968;17.376997539391215;9.633355295556951
9.338530025819065;6.681931519918191;8.975773162104653;4.010105190111697;2.0101051901116973;2.0101051901116973;2.0101051901116973;1.3018561901116974;6.046396224603001;2.0101051901116973;4.5412720239087525;6.5412720239087525;4.010105190111697;6.5412720239087525;8.046396224603;8.046396224603;8.046396224603;14.3956255579285;2.0101051901116973;2.0101051901116973;2.0101051901116973;1.3018561901116974;6.046396224603001;2.0101051901116973;4.5412720239087525;6.5412720239087525;4.010105190111697;6.5412720239087525;8.046396224603;8.046396224603;8.046396224603;14.3956255579285;2.0101051901116973;2.0101051901116973;2.0101051901116973;1.3018561901116974;6.046396224603001;2.0101051901116973;4.5412720239087525;6.5412720239087525;4.010105190111697;6.5412720239087525;8.046396224603;8.046396224603;8.046396224603;14.3956255579285
9.930616189600457;5.04380397785674;8.149144154406232;5.2426267465766;3.2426267465766;3.2426267465766;3.2426267465766;2.5343777465766006;5.420054481042895;3.2426267465766;4.445449948201825;6.445449948201825;5.2426267465766;6.445449948201825;7.420054481042895;15.145093295738036;7.420054481042895;10.335560475495152;3.2426267465766;3.2426267465766;3.2426267465766;2.5343777465766006;5.420054481042895;3.2426267465766;4.445449948201825;6.445449948201825;5.2426267465766;6.445449948201825;7.420054481042895;15.145093295738036;7.420054481042895;10.335560475495152;3.2426267465766;3.2426267465766;3.2426267465766;2.5343777465766006;5.420054481042895;3.2426267465766;4.445449948201825;6.445449948201825;5.2426267465766;6.445449948201825;7.420054481042895;15.145093295738036;7.420054481042895;10.335560475495152
9.842097238775942;6.005660729576968;8.928370250851058;5.3905860600206426;3.3905860600206426;3.3905860600206426;3.3905860600206426;2.682337060020642;6.752232577389032;3.3905860600206426;5.525707914169679;7.525707914169679;5.3905860600206426;7.525707914169679;8.752232577389032;8.752232577389032;8.752232577389032;7.514637778149248;3.3905860600206426;3.3905860600206426;3.3905860600206426;2.682337060020642;6.752232577389032;3.3905860600206426;5.525707914169679;7.525707914169679;5.3905860600206426;7.525707914169679;8.752232577389032;8.752232577389032;8.752232577389032;7.514637778149248;3.3905860600206426;3.3905860600206426;3.3905860600206426;2.682337060020642;6.752232577389032;3.3905860600206426;5.525707914169679;7.525707914169679;5.3905860600206426;7.525707914169679;8.752232577389032;8.752232577389032;8.752232577389032;7.514637778149248
8.549412809327876;5.7448331284623;9.637497215232404;3.31005429368808;1.31005429368808;1.31005429368808;1.31005429368808;0.6018052936880802;7.232063344252431;1.31005429368808;6.207774570300515;8.207774570300515;3.31005429368808;8.207774570300515;9.232063344252431;9.232063344252431;9.232063344252431;6.63978738783695;1.31005429368808;1.31005429368808;1.31005429368808;0.6018052936880802;7.232063344252431;1.31005429368808;6.207774570300515;8.207774570300515;3.31005429368808;8.207774570300515;9.232063344252431;9.232063344252431;9.232063344252431;6.63978738783695;1.31005429368808;1.31005429368808;1.31005429368808;0.6018052936880802;7.232063344252431;1.31005429368808;6.207774570300515;8.207774570300515;3.31005429368808;8.207774570300515;9.232063344252431;9.232063344252431;9.232063344252431;6.63978738783695
6.377759544148991;5.869168404863141;5.217016253018127;7.38647836320267;5.38647836320267;5.38647836320267;5.38647836320267;4.67822936320267;6.315036094048101;5.38647836320267;10.957666237987407;7.340381015926336;7.38647836320267;15.218072119407148;8.3150360940481;8.3150360940481;8.3150360940481;4.19153180658895;5.38647836320267;5.38647836320267;5.38647836320267;4.67822936320267;6.315036094048101;5.38647836320267;10.957666237987407;7.340381015926336;7.38647836320267;15.218072119407148;8.3150360940481;8.3150360940481;8.3150360940481;4.19153180658895;5.38647836320267;5.38647836320267;5.38647836320267;4.67822936320267;6.315036094048101;5.38647836320267;10.957666237987407;7.340381015926336;7.38647836320267;15.218072119407148;8.3150360940481;8.3150360940481;8.3150360940481;4.19153180658895
5.327900757122027;5.212029578235809;5.972210202703449;4.200234998324258;2.200234998324258;2.200234998324258;2.200234998324258;1.4919859983242585;15.826248707665489;2.200234998324258;4.570530161021327;6.570530161021327;4.200234998324258;6.570530161021327;7.807288643570272;7.807288643570272;20.50018601381531;11.016774592019424;2.200234998324258;2.200234998324258;2.200234998324258;1.4919859983242585;15.826248707665489;2.200234998324258;4.570530161021327;6.570530161021327;4.200234998324258;6.570530161021327;7.807288643570272;7.807288643570272;20.50018601381531;11.016774592019424;2.200234998324258;2.200234998324258;2.200234998324258;1.4919859983242585;15.826248707665489;2.200234998324258;4.570530161021327;6.570530161021327;4.200234998324258;6.570530161021327;7.807288643570272;7.807288643570272;20.50018601381531;11.016774592019424
5.077197385167877;6.480421825970046;5.960330056548729;6.08233605415646;4.08233605415646;4.08233605415646;4.08233605415646;3.37408705415646;5.399220023073073;4.08233605415646;5.640927365233154;7.640927365233154;6.08233605415646;7.640927365233154;7.399220023073073;7.399220023073073;7.399220023073073;6.228871843548598;4.08233605415646;4.08233605415646;4.08233605415646;3.37408705415646;5.399220023073073;4.08233605415646;5.640927365233154;7.640927365233154;6.08233605415646;7.640927365233154;7.399220023073073;7.399220023073073;7.399220023073073;6.228871843548598;4.08233605415646;4.08233605415646;4.08233605415646;3.37408705415646;5.399220023073073;4.08233605415646;5.640927365233154;7.640927365233154;6.08233605415646;7.640927365233154;7.399220023073073;7.399220023073073;7.399220023073073;6.228871843548598
5.008466960989152;5.396178513290337;7.339656456750734;4.84843630732778;2.8484363073277796;2.8484363073277796;2.8484363073277796;2.1401873073277793;4.39250188101276;2.8484363073277796;7.100235274819954;9.100235274819957;4.84843630732778;9.100235274819957;6.39250188101276;6.39250188101276;6.39250188101276;6.215090879285496;2.8484363073277796;2.8484363073277796;2.8484363073277796;2.1401873073277793;4.39250188101276;2.8484363073277796;7.100235274819954;9.100235274819957;4.84843630732778;9.100235274819957;6.39250188101276;6.39250188101276;6.39250188101276;6.215090879285496;2.8484363073277796;2.8484363073277796;2.8484363073277796;2.1401873073277793;4.39250188101276;2.8484363073277796;7.100235274819954;9.100235274819957;4.84843630732778;9.100235274819957;6.39250188101276;6.39250188101276;6.39250188101276;6.215090879285496
3.248531865603657;5.171933496453261;7.595863574111473;5.024269697964214;3.024269697964214;3.024269697964214;9.117973937354368;2.316020697964214;4.73496490806795;9.117973937354368;5.691308720508471;7.691308720508471;5.024269697964214;7.691308720508471;6.73496490806795;6.73496490806795;6.73496490806795;13.704110386213529;3.024269697964214;3.024269697964214;9.117973937354368;2.316020697964214;4.73496490806795;9.117973937354368;5.691308720508471;7.691308720508471;5.024269697964214;7.691308720508471;6.73496490806795;6.73496490806795;6.73496490806795;13.704110386213529;3.024269697964214;3.024269697964214;9.117973937354368;2.316020697964214;4.73496490806795;9.117973937354368;5.691308720508471;7.691308720508471;5.024269697964214;7.691308720508471;6.73496490806795;6.73496490806795;6.73496490806795;13.704110386213529
4.259415864466431;4.949571538138287;7.927761996183314;6.14130880510147;4.14130880510147;4.14130880510147;4.14130880510147;3.433059805101471;6.725983415753129;4.14130880510147;7.411735851586403;9.411735851586403;6.14130880510147;9.411735851586403;8.725983415753129;8.725983415753129;8.725983415753129;5.84082737252373;4.14130880510147;4.14130880510147;4.14130880510147;3.433059805101471;6.725983415753129;4.14130880510147;7.411735851586403;9.411735851586403;6.14130880510147;9.411735851586403;8.725983415753129;8.725983415753129;8.725983415753129;5.84082737252373;4.14130880510147;4.14130880510147;4.14130880510147;3.433059805101471;6.725983415753129;4.14130880510147;7.411735851586403;9.411735851586403;6.14130880510147;9.411735851586403;8.725983415753129;8.725983415753129;8.725983415753129;5.84082737252373
